State_ID,State_Name,City_ID,City_Name,latitude,longitude,lat,lng,English_Name
4,ايلام,159,موسيان,"32° 31' 12.666"" N","47° 22' 37.452"" E",32.5201835632324,47.3770713806152,
4,ايلام,160,مهران,"33° 7' 19.304"" N","46° 10' 22.404"" E",33.1220283508301,46.1728897094727,
4,ايلام,161,ميمه ,"33° 13' 35.846"" N","46° 55' 7.136"" E",33.2266235351562,46.9186477661133,
5,آذربايجان شرقي,162,اسكو,"37° 55' 4.008"" N","46° 7' 28.085"" E",37.917781829834,46.1244697570801,
5,آذربايجان شرقي,163,اهر,"38° 28' 28.319"" N","47° 4' 15.539"" E",38.4745330810547,47.0709838867188,
5,آذربايجان شرقي,164,ايلخچي,"37° 56' 12.271"" N","45° 58' 55.150"" E",37.9367408752441,45.9819869995117,
5,آذربايجان شرقي,165,آبش احمد,"39° 2' 24.504"" N","47° 19' 2.507"" E",39.0401382446289,47.3173637390137,
5,آذربايجان شرقي,166,آذرشهر,"37° 45' 58.248"" N","45° 58' 35.216"" E",37.7661781311035,45.976448059082,
5,آذربايجان شرقي,167,آقكند,"37° 15' 12.139"" N","48° 3' 55.692"" E",37.2533721923828,48.0654716491699,
5,آذربايجان شرقي,168,باسمنج,"37° 59' 39.682"" N","46° 28' 29.089"" E",37.9943542480469,46.4747467041016,
5,آذربايجان شرقي,169,بخشايش,"38° 7' 54.667"" N","46° 56' 50.885"" E",38.1318511962891,46.9474678039551,
5,آذربايجان شرقي,170,بستان آباد,"37° 50' 13.182"" N","46° 49' 51.467"" E",37.8369941711426,46.8309631347656,
5,آذربايجان شرقي,171,بناب,"37° 20' 44.113"" N","46° 3' 58.324"" E",37.345588684082,46.0662002563477,
5,آذربايجان شرقي,172,بناب جديد,"38° 25' 23.898"" N","45° 54' 25.232"" E",38.4233055114746,45.9070091247559,
5,آذربايجان شرقي,173,تبريز,"38° 4' 45.448"" N","46° 17' 20.940"" E",38.0792922973633,46.2891502380371,
5,آذربايجان شرقي,174,ترك,"37° 36' 27.662"" N","47° 46' 5.484"" E",37.6076850891113,47.7681884765625,
5,آذربايجان شرقي,175,تركمانچاي,"37° 34' 49.580"" N","47° 23' 29.231"" E",37.5804405212402,47.3914527893066,
5,آذربايجان شرقي,176,تسوج,"38° 18' 37.984"" N","45° 22' 13.494"" E",38.3105506896973,45.3704147338867,
5,آذربايجان شرقي,177,تيكمه داش,"37° 43' 42.204"" N","46° 56' 44.902"" E",37.7283897399902,46.9458045959473,
5,آذربايجان شرقي,178,جلفا,"38° 56' 5.150"" N","45° 38' 19.932"" E",38.9347648620605,45.6388702392578,
5,آذربايجان شرقي,179,خاروانا,"38° 40' 58.804"" N","46° 10' 7.111"" E",38.6830024719238,46.1686401367188,
5,آذربايجان شرقي,180,خامنه,"38° 11' 38.177"" N","45° 37' 58.649"" E",38.1939392089844,45.6329574584961,
5,آذربايجان شرقي,181,خراجو,"37° 18' 41.933"" N","46° 31' 53.522"" E",37.3116493225098,46.5315322875977,
5,آذربايجان شرقي,182,خسروشهر,"37° 57' 15.746"" N","46° 3' 2.473"" E",37.9543724060059,46.0506858825684,
5,آذربايجان شرقي,183,خمارلو,"39° 8' 52.832"" N","47° 2' 5.125"" E",39.1480102539062,47.0347557067871,
5,آذربايجان شرقي,184,خواجه,"38° 9' 16.902"" N","46° 35' 12.872"" E",38.1546936035156,46.5869102478027,
5,آذربايجان شرقي,185,دوزدوزان,"37° 56' 57.595"" N","47° 7' 11.870"" E",37.949333190918,47.1199645996094,
